,date,title,url,news
10,7th Dec 2018,Ameerpet-Hitec City to be busiest Metro line in Hyderabad,https://telanganatoday.com/ameerpet-hitec-city-to-be-busiest-metro-line-in-hyderabad,"Home » Hyderabad » Ameerpet-Hitec City to be busiest Metro line in Hyderabad
Ameerpet-Hitec City to be busiest Metro line in Hyderabad
HMRL officials are expecting the route to witness heavy footfall like in the case of the Ameerpet-LB Nagar route.
AddThis Sharing Buttons
By Author S. Sandeep Kumar   |  Published: 7th Dec 2018  12:14 amUpdated: 6th Dec 2018  11:04 pm
Metro rail works at Madhapur — Photo: Hrudayanand
Hyderabad: One of the most awaited routes of the Hyderabad Metro Rail, Ameerpet-Hitec City, is likely to be its busiest one. Services on the route, on which Hyderabad Metro Rail Limited already launched trial runs and is gearing up for inspection and clearance by the Commissioner of Metro Rail Safety (CMRS), is expected to ease traffic congestion in the busy areas of Yousufguda, Jubilee Hills, Madhapur and Hitec City.
“After the launch of the Metro services on the route, there are possibilities of private cars and cabs ferrying employees on the IT corridor going off the road. This is because many employees will prefer to take the Metro rather than getting stuck in traffic,” a senior official from the Cyberabad Traffic Police said.
HMRL officials are expecting the route to witness heavy footfall like in the case of the Ameerpet-LB Nagar route. Recently, the overall Metro patronage crossed 30 million passengers cumulative milestone in 351 days (less than a year) and from 20 million to 30 million in just 71 days.
Sensing the demand for Metro in the IT corridor, the Metro officials are making all efforts to launch the service at the earliest. Trial runs were launched on the route on November 29 and all civil works are being expedited at the stations even while waiting for the mandatory CMRS inspection.
Various aspects — technical, security and amenities, among others — will be checked by the CMRS team before according clearance for the launch of commercial operations on the route. Since the train reversal facility beyond Hitec City station up to Hotel Trident will take a few more months, Metro officials decided to operate the services on the route in ‘twin single line method’.
Under this method, a double-line railway track functions as two separate single lines. Each railway line works as an independent single line and trains are operated in both up and down directions on the same line.
AddThis Sharing Buttons
"
11,6th Dec 2018,Live webcasting at all polling stations in Hyderabad,https://telanganatoday.com/live-webcasting-at-all-polling-stations-in-hyderabad,"Home » Hyderabad » Live webcasting at all polling stations in Hyderabad
Live webcasting at all polling stations in Hyderabad
There are 40.57 lakh voters in Hyderabad and 98 per cent distribution of voter slips to the voters has been completed,.
AddThis Sharing Buttons
Pinterest
By Author S. Sandeep Kumar   |  Published: 6th Dec 2018  11:57 pm
Polling duty officers getting ready with the ballot boxes ahead of the polls at Kotla Vijayabhaskar Reddy Stadium. —Photo: Surya Sridhar
Hyderabad: All arrangements for the smooth conduct of polling for the assembly elections in Hyderabad have been put in place, said the District Election Officer and GHMC Commissioner, M Dana Kishore.
There are 40.57 lakh voters in Hyderabad and 98 per cent distribution of voter slips to the voters has been completed, he said. A total of 313 candidates are in fray for the 15 assembly constituencies.
The process of allocation of Electronic Voting Machines, deployment of police personnel, provision of basic amenities, including those for specially abled persons have been completed at all the 3873 polling centres in Hyderabad.
The DEO visited LB Stadium here on Thursday and inspected the DRC centres for Nampally and Musheerabad constituencies. As many as 4468 control units, 8574 ballot units, 4861 VVPATs have been distributed for conducting the polls.
Micro observers have been deployed at the 532 critical polling locations identified in the city besides installation of surveillance cameras on the premises of such locations, he said.
Live webcasting is provided at all polling stations and 1404 critical polling stations, 532 critical locations and 17 polling centres have been identified as problematic centres, Kishore said.
In each Assembly constituency, two model polling stations have been arranged. All polling stations are equipped with ramps for the convenience of the specially abled voters. Free transportation is also being arranged for such persons to cast their vote at their respective polling station.
To verify your name in the election roll:
Send SMS to 9223166166
TS <SPACE> VOTE <SPACE> VOTERID NO
Example:- TS VOTE ABC1234567
"
12,6th Dec 2018,Sri Chaitanya students slash wrists to protest lack of election holiday,https://telanganatoday.com/sri-chaitanya-students-slash-wrists-to-protest-lack-of-election-holiday,"Home » Hyderabad » Sri Chaitanya students slash wrists to protest lack of election holiday
Sri Chaitanya students slash wrists to protest lack of election holiday
AddThis Sharing Buttons
By Author TelanganaToday   |  Published: 6th Dec 2018  11:02 pm
Source: Internet
Hyderabad: A few students of Sri Chaitanya Residential Junior College, Nagole campus, allegedly hurt themselves by slashing their wrists after the management did not declare a holiday for the general elections scheduled for Friday.
The girl students alleged that the college management had not declared a holiday for Diwali festival too and they were not allowed for any sort of trips outside the campus either. An audio clip of a student pleading for a trip of at least one or two days went viral on social media on Thursday.
“While all colleges have holiday for general elections, our college has not given us the same. Even for Diwali, there was no holiday and students are not allowed to go for any outings. It’s torturous for us and some students have cut their hands in protest. If the management does not heed, the consequences will be serious,” a student was heard saying in the audio clip.
Balala Hakkula Sangham president Achyuta Rao said corporate colleges were behaving inhumanly towards children without any sympathy, which may drive them to suicide.
Students complained to the Sangham saying that they were not allowed to even to attend to nature calls or to go to their room even if they were not well, he said, adding that the Sangham has approached the Rachakonda Police and that a thorough enquiry would be conducted.
AddThis Sharing Buttons
"
13,6th Dec 2018,MANUU rolls out feedback form,https://telanganatoday.com/manuu-rolls-out-feedback-form,"Home » Hyderabad » MANUU rolls out feedback form
MANUU rolls out feedback form
AddThis Sharing Buttons
Pinterest
By Author TelanganaToday   |  Published: 6th Dec 2018  10:32 pm
Hyderabad: Maulana Azad National Urdu University (MANUU) has taken the lead in obtaining the feedback from the students about their learning experience and teaching quality. Mohammad Aslam Parvaiz, Vice-Chancellor initiated the new system as part of improving the quality of teaching and enhancing learning in the University.
According to a release from the varsity, MANUU is perhaps the first central university to introduce such system. As part of the initiative MANUU’s Internal Quality Assurance Cell (IQAC) in coordination with Centre for Information Technology (CIT) has devised a student feedback form.
According to Prof Syed Mohammed Haseebuddin Quadri, Director, IQAC the feedback form is available on student’s Integrated University Management System (IUMS) dashboard.
Students can provide feedback on course objective, course material, teacher and learning resources. The feedback would remain confidential and would be used to improve quality of teaching and learning experience.
AddThis Sharing Buttons
"
14,6th Dec 2018,"Cast your vote, send us your selfies!",https://telanganatoday.com/cast-your-vote-send-us-your-selfies,"Home » Hyderabad » Cast your vote, send us your selfies!
Cast your vote, send us your selfies!
AddThis Sharing Buttons
Pinterest
By Author TelanganaToday   |  Published: 6th Dec 2018  10:27 pmUpdated: 6th Dec 2018  10:28 pm
Love to exercise your franchise and click a selfie later? Great! The moment sure is click worthy. Post your selfies showing your inked fingers, tagging Telangana Today on Twitter and Facebook and grab a chance to get featured in our newspaper!
Tweet to us on @TelanganaToday
Tag us in your Facebook post on @TelanganaToday
AddThis Sharing Buttons
"
15,6th Dec 2018,Hyderabad: Boy drowns in pond at Nacharam,https://telanganatoday.com/hyderabad-boy-drowns-in-pond-at-nacharam,"Home » Hyderabad » Hyderabad: Boy drowns in pond at Nacharam
Hyderabad: Boy drowns in pond at Nacharam
AddThis Sharing Buttons
Pinterest
By Author TelanganaToday   |  Published: 6th Dec 2018  10:14 pm
Hyderabad: A 12-year-old boy was found dead in Pedda Cheruvu, a pond at Raghavendranagar in Nacharam here on Thursday morning. He is suspected to have accidentally drowned, police said.
The victim was identified as N Yashwanth, a Class six student of St Andrew’s Grammar High School, Chilkanagar in Uppal. Yashwanth left his house on Wednesday around 5 pm saying he was going out to play with his friends but did not return even till late in the night.
According to the Nacharam police, Yashwanth’s family searched for him and on not finding him, lodged a complaint with the Uppal police late at night. A missing case was booked and an investigation was on when the body was found floating in the Pedda Cheruvu on Thursday around 10 am. The Nacharam police along with the boy’s family identified him. They suspect Yashwanth came to the water body to swim and drowned accidentally.
“It is suspected that he came here alone to play or swim when he drowned in the pond,” police said. The body was retrieved with the help of expert swimmers and shifted to the Gandhi Hospital morgue. It was later handed over to the family after autopsy.
AddThis Sharing Buttons
"
16,6th Dec 2018,TITA to announce winners of Ungli Challenge,https://telanganatoday.com/tita-to-announce-winners-of-ungli-challenge,"Home » Business » TITA to announce winners of Ungli Challenge
TITA to announce winners of Ungli Challenge
To increase the voting percentage both in Hyderabad and in the IT areas, TITA had launched Ungli Challenge
AddThis Sharing Buttons
By Author TelanganaToday   |  Business Bureau  |  Published: 6th Dec 2018  9:28 pm
Representational Image
Hyderabad: The Telangana Information Technology Association (TITA), which launched ‘Ungli Challenge’ on Nov 21 aimed at promoting the right to vote, will be announcing its winners. Each of the ten winners will get a cash prize of Rs 5,000.
As a part of the challenge, participants were to dance as per the pre-set choreography highlighting the importance of voting. These performances had to be posted on social media, including Facebook, Twitter and Instagram, by using the #UngliChallenge along with messages.
TITA president Sundeep Kumar Makthala, who initiated the challenge, performed a dance and threw a challenge to the other association members. Last election, Telangana witnessed up to 71 percent voting. However, Hyderabad saw only 53 per cent voting. In places where software engineers reside, it was only 32 per cent. To increase the voting percentage both in Hyderabad and in the IT areas, TITA had launched this contest. The challenge, involving techies directly and engaging them to post their performance and messages on social media, attracted a lot of attention. It ends on the polling day.
The top five dance performances and top five messages will be given a cash prize of Rs 5,000. The association had recently carried out a first-of-its-kind political hackathon involving IT professionals, political parties. Makthala said buoyed by the success of past initiatives such as political hackathon, TITA had rolled out this initiative.
AddThis Sharing Buttons
"
17,6th Dec 2018,UoH signs MoUs with INCOIS and Apollo MedSkills,https://telanganatoday.com/uoh-signs-mous-with-incois-and-apollo-medskills,"Home » Hyderabad » UoH signs MoUs with INCOIS and Apollo MedSkills
UoH signs MoUs with INCOIS and Apollo MedSkills
AddThis Sharing Buttons
Pinterest
By Author TelanganaToday   |  Published: 6th Dec 2018  8:59 pm
Hyderabad: The University of Hyderabad (UoH) has signed memorandums of understanding (MoU) with the Indian National Centre for Ocean Information Services (INCOIS) and Apollo MedSkills.
The MoU with INCOIS, an autonomous body under the Ministry of Earth Sciences, government of India will promote and cooperate to undertake participation of scientists from the institute in the teaching programmes of the UoH in areas of ocean and atmospheric sciences.
The agreement will facilitate for launching joint academic programmes related to operational oceanography besides helps UoH researchers and students to participate the programmes organised by INCOIS onboard research vessels etc.
The MoU was signed by P Sardar Singh, Registrar, UoH and Dr SSC Shenoi, Director, INCOIS and exchanged in the presence of Prof Appa Rao Podile, VC, UoH.
Another MoU with Apollo MedSkills is one of its kinds of public-private partnership which will cover the areas of health care management, hospital management and offer skill based programmes with high employability orientation.
The courses will be offered with the help of faculty from the Schools of Management Studies and Medical Sciences at UoH and practical training and internship will be given at Apollo Hospitals.
The programmes will help students expand their knowledge base through cross-disciplinary learning from expert faculty of University of Hyderabad and Apollo group.
The MoU was signed by P Sardar Singh, Registrar, UoH and Dr P Srinivas Rao, CEO, Apollo MedSkills.
AddThis Sharing Buttons
"
18,6th Dec 2018,Valedictory function of EFLU’s 60th ITP held in Hyderabad,https://telanganatoday.com/valedictory-function-of-eflus-60th-itp-held-in-hyderabad,"Pinterest
By Author TelanganaToday   |  Published: 6th Dec 2018  8:59 pm
Hyderabad: A valedictory function of the 60th International Training Program (ITP) offered by the English and Foreign Languages University, Hyderabad, was organised recently.
The Ministry of External Affairs, Government of India, has empanelled the EFLU as one of the organisations under the Indian Technical Economic Cooperation (ITEC)/ Special Commonwealth Assistance for Africa Programme (SCAAP) to conduct the ITP Courses with an objective to promote goodwill and foster bilateral relationships among countries.
The ITP, a flagship programme of the university aims to improve the English language proficiency of the international participants comprising diplomats, bureaucrats, engineers, professors, doctors and so on.
Dr Vishnu Vardhan Reddy, Regional Passport Officer, Hyderabad who participated in event provided insights on the objectives of the Indian Technical and Economic Cooperation programme (ITEC) of the Ministry of External Affairs (MEA).
He congratulated the EFLU for successfully conducting 60 ITEC programmes so far in addition to various other special tailor-made teacher-training programmes. He assured continued support from the Ministry to the varsity.
The outgoing group of the 12-week ITP programme had 79 participants drawn from 43 different countries representing Latin America, Africa, South America, South East Asia, Central Asia to name a few.
The participants appreciated the professional conduct of the course and thanked the varsity teaching fraternity for their expertise and innovative approaches to language teaching.
AddThis Sharing Buttons
"
19,6th Dec 2018,‘Repeated revision helps to succeed’,https://telanganatoday.com/repeated-revision-helps-to-succeed,"Pinterest
By Author TelanganaToday   |  Published: 6th Dec 2018  8:55 pm
Hyderabad: “It is more important to be able to decide what not to read than what to read. Thus quality content becomes important for studying and its repeated revision helps one to succeed,” Jitesh V Patil, Special Officer, Assembly elections said.
Patil interacted with GITAMITES and shared tips on how to crack civil services examination.
Students should understand the concepts instead of memorizing them, he said, adding that candidates appearing for the civil services should master writing.
Responding to a query, he explained a length about attitude, necessity of being a good listener, basic things required for IAS aspirants, rote memorisation, balancing of career and entertainment, empathy and importance of reading newspapers.
Prof N Siva Prasad, Pro Vice-Chancellor, GITAM, Hyderabad in opening remarks said the students need to master in fundamentals so as to crack any examination.
Prof Ch Sanjay, Principal, School of Technology and Dr Joseph Jayakar, Coordinator also participated in the event.
AddThis Sharing Buttons
"
20,7th Dec 2018,"Governor, ministers take part in voting",https://telanganatoday.com/governor-ministers-take-part-in-voting,"Home » Telangana » Governor, ministers take part in voting
Governor, ministers take part in voting
Chief Secretary S K Joshi took part in voting at Prasashan nagar polling station. He was among the early birds who joined the queue line.
AddThis Sharing Buttons
Pinterest
By Author TelanganaToday   |  Published: 7th Dec 2018  11:16 am
Actor Junior NTR, Minister for Irrigation T Harish Rao ,Chief Secretary S K Joshi took part in voting on Friday
Hyderabad: Governor ESL Narasimhan and lady governor Vimala Narasimhan participated in voting at Somajiguda Polling station (ICDS Anganwadi Center, Rajnagar M S Maqtha).
Chief Secretary S K Joshi took part in voting at Prasashan nagar polling station. He was among the early birds who joined the queue line.
Minister for Irrigation T Harish Rao and his wife cast their votes at booth No 107 in Siddipet town.
Nizamabad MP K Kavita exercised her franchise at Pothangal village polling station in Navipet mandal of Bodhan Assembly constituency. She joined the voters queue along with her family members and waited for her turn to cast her vote.
The Minister for Agriculture, Pocharam Srinivas Reddy has cast his vote in Pocharam village in Nizamabad district.
The Roads and Buildings Minister Thummala Nageswar Rao took part in voting at Gollagudem polling station in Khammam rural mandal, while Kandala Upender Reddy, Congress nominee for Palair assembly constituency voted in his native village Rajupet in Kusumanchi mandal.
Polling started late by one hour in Sathakkapali ( Booth No 42) in Ibrahimpatnam mandal of Karimnagar district due to technical problem with the EVM. Polling got delayed by 45 minutes in Sitapur polling station of Alaiar assembly constituency.
RTC Chairman, Somarapu Satyannrayana and his wife took part in voting in Godavaraikhani. Film actor Junior NT Rama Rao exercised his franchise
Cash seizures continued even on the day of polling. Police seized currency notes worth Rs 49 lack stuffed in a in a spare tyre of a car in Bonakal mandal of Khammam district. The cash was allegedly dispatched from Ibrahimpatnam and intended for delivery at TDP office in Khammam.
AddThis Sharing Buttons
"
21,7th Dec 2018,Telangana Polls: Nine per cent polling in first two hours,https://telanganatoday.com/telangana-polls-nine-per-cent-polling-in-first-two-hours,"Home » Telangana » Telangana Polls: Nine per cent polling in first two hours
Telangana Polls: Nine per cent polling in first two hours
Medak district had the highest turnout of 14 per cent till 9 am.
AddThis Sharing Buttons
Pinterest
By Author TelanganaToday   |  Published: 7th Dec 2018  9:55 amUpdated: 7th Dec 2018  10:14 am
First time voters showing their marked fingers after casting their votes during the elections to the Telangana State Legislative Assembly at St. Nizami’s High School in Banjara Hills on Friday. Photo: Surya Sridhar
Hyderabad: Despite technical problems faced with the EVMs in as many as 228 polling stations, about 9.4 per cent of the voters exercised their franchise in the first two hours. Polling is yet to commence in at least 17 booths in different districts, according to reports reaching here.
Medak district has the highest turnout of 14 per cent till 9 am. The voting started late by half an hour in some of the polling stations in Charla and Venkatapuram revenue mandals bordering with Chhattisgarh.
So far as the assembly constituencies in Hyderabad city are concerned, it was as low as four per cent in Charminar and Yakutpura, five per cent in Amberpet, eight per cent in Bahadurpura, 8 per cent in Secunderabad and 8.6 per cent in Secunderabad cantonemnt area.
Commenting on the way the polling commenced across the State, Chief Electoral Officer, Dr Rajat Kumar said “all is good” . He admitted at a few places, the poling commenced ten to 15 minutes late. The technical problems with EVMs, if any, are being attended to promptly.
AddThis Sharing Buttons
"
22,7th Dec 2018,"Avni killing: Asghar violated Arms Act, says NTCA",https://telanganatoday.com/avni-killing-asghar-violated-arms-act-says-ntca,"Home » Telangana » Avni killing: Asghar violated Arms Act, says NTCA
Avni killing: Asghar violated Arms Act, says NTCA
He failed to produce his own all-India weapon licence which he claimed to possess
AddThis Sharing Buttons
Pinterest
By Author Balu Pulipaka   |  Published: 7th Dec 2018  12:18 amUpdated: 6th Dec 2018  10:48 pm
A transportation cage meant for T1 at a forest camp in Pandharkawda lies unused about nine km from where T1 was killed.
Hyderabad: The National Tiger Conservation Authority, which investigated the killing of tigress T1 aka Avni in Maharashtra on November 2, has concluded that private hunter Asghar Ali Khan, who shot the tigress dead, violated the Indian Arms Act, 1959 using a gun without possessing a licence for it.
“He failed to produce his own all-India weapon licence which he claimed to possess,” a report by the committee headed by Assistant Inspector General of Forests Hemand Kamdi of NTCA said.
Also read
Asghar was ready with 2 guns to shoot Avni: NTCA
It further said the weapon Asghar Ali Khan used to kill the tigress, was licensed to his father ‘Nawab’ Shafat Ali Khan. “Asghar Ali Khan has not produced any authorisation from his father to use the gun in his absence. Mr Asghar Ali Khan used unauthorised weapon to eliminate T1,” the report said.
“It is clear violation of Section 3 of The Arms Act – 1959,” the committee concluded.
Asghar was also found to have violated laws relating to possession and use of highly restricted chemical immobilisation drugs as per the Veterinary Council of India and the Wildlife Protection Act of 1972 for illegally killing a tiger.
The committee comprising Kamdi and retired Additional Principal Conservator of Forests OP Kaler and Deputy Director of Wildlife Trust of India Jose Louies, was set up on November 8 to investigate T1’s killing amidst a nation-wide uproar.
In its report to NTCA on November 28, the committee said Asghar was “hiding information” about the gun used in the killing and about the licence he claimed to have possessed for the weapon. “The fact is Asghar Ali Khan is totally inexperienced person and provided a false statement to the authority,” the report concluded.
Asghar told the committee hat he did not remember the make, model and specifications of two guns that he carried in the gypsy vehicle on the night he shot the tigress dead.
The committee said despite instructions from the Maharashtra Forest Department, Asghar failed to deposit the guns and the sent cartridge for forensic examination. The weapons and the cartridge were taken away to Hyderabad where Khan’s family has a home the day after T1 was killed.
The committee visited the spot in the forest where the tigress was shot as part of its investigations to reconstruct the sequence of events related to the killing. It also cross-examined as well as also took statements of Asghar Ali Khan, forester Mukhbir Sheikh, forest guards Govind Kendre and Dilip Keram and the driver of the gypsy Salman Barkat Khan.
It said it found that veterinarian Dr BM Kadu, who prepared the two darts had clearly instructed that they were to be used only in his presence but this instruction was violated by Asghar Ali Khan and Sheikh. Laws on use of tranquilising drugs were broken, it said as veterinary drugs were handled by unauthorised person during the operation. It also concluded that team involved in the killing “intervened” in a plan to capture T1 alive the next morning.
AddThis Sharing Buttons
"
